selection_key,selection_name,odds
H_1-0,日本 1-0,6.9
H_2-0,日本 2-0,4.9
H_2-1,日本 2-1,4.2
H_3-0,日本 3-0,5.5
H_3-1,日本 3-1,4.3
H_3-2,日本 3-2,7.0
H_other,日本 その他(4得点以上),4.7
D_0-0,引き分け 0-0,13.2
D_1-1,引き分け 1-1,7.9
D_2-2,引き分け 2-2,8.7
D_other,引き分け その他(3得点以上),26.5
A_0-1,スウェーデン 0-1,16.4
A_0-2,スウェーデン 0-2,22.2
A_1-2,スウェーデン 1-2,12.7
A_0-3,スウェーデン 0-3,49.8
A_1-3,スウェーデン 1-3,28.4
A_2-3,スウェーデン 2-3,25.2
A_other,スウェーデン その他(4得点以上),45.3
