selection_key,selection_name,odds
H_1-0,ホーム 1-0,12.9
H_2-0,ホーム 2-0,30.8
H_2-1,ホーム 2-1,14.5
H_3-0,ホーム 3-0,81.3
H_3-1,ホーム 3-1,55.9
H_3-2,ホーム 3-2,48.4
H_other,ホーム その他(4得点以上),81.6
D_0-0,引き分け 0-0,8.9
D_1-1,引き分け 1-1,7.7
D_2-2,引き分け 2-2,14.6
D_other,引き分け その他(3得点以上),53.0
A_0-1,アウェイ 0-1,5.9
A_0-2,アウェイ 0-2,3.7
A_1-2,アウェイ 1-2,5.9
A_0-3,アウェイ 0-3,3.9
A_1-3,アウェイ 1-3,5.3
A_2-3,アウェイ 2-3,15.3
A_other,アウェイ その他(4得点以上),3.1
