selection_key,selection_name,odds
H_1-0,ホーム 1-0,5.8
H_2-0,ホーム 2-0,4.4
H_2-1,ホーム 2-1,4.7
H_3-0,ホーム 3-0,5.0
H_3-1,ホーム 3-1,5.5
H_3-2,ホーム 3-2,13.6
H_other,ホーム その他(4得点以上),3.7
D_0-0,引き分け 0-0,8.8
D_1-1,引き分け 1-1,6.3
D_2-2,引き分け 2-2,11.6
D_other,引き分け その他(3得点以上),48.2
A_0-1,アウェイ 0-1,11.4
A_0-2,アウェイ 0-2,24.4
A_1-2,アウェイ 1-2,13.6
A_0-3,アウェイ 0-3,40.3
A_1-3,アウェイ 1-3,34.8
A_2-3,アウェイ 2-3,35.2
A_other,アウェイ その他(4得点以上),82.7
