selection_key,selection_name,odds
H_1-0,チュニジア 1-0,21.4
H_2-0,チュニジア 2-0,43.4
H_2-1,チュニジア 2-1,26.8
H_3-0,チュニジア 3-0,80.4
H_3-1,チュニジア 3-1,79.1
H_3-2,チュニジア 3-2,74.9
H_other,チュニジア その他(4得点以上),80.7
D_0-0,引き分け 0-0,14.2
D_1-1,引き分け 1-1,11.8
D_2-2,引き分け 2-2,23.3
D_other,引き分け その他(3得点以上),69.6
A_0-1,オランダ 0-1,9.4
A_0-2,オランダ 0-2,5.3
A_1-2,オランダ 1-2,8.3
A_0-3,オランダ 0-3,3.5
A_1-3,オランダ 1-3,6.1
A_2-3,オランダ 2-3,20.4
A_other,オランダ その他(4得点以上),1.3
