selection_key,selection_name,odds
H_1-0,ホーム 1-0,5.4
H_2-0,ホーム 2-0,5.0
H_2-1,ホーム 2-1,5.2
H_3-0,ホーム 3-0,8.7
H_3-1,ホーム 3-1,9.5
H_3-2,ホーム 3-2,12.3
H_other,ホーム その他(4得点以上),8.8
D_0-0,引き分け 0-0,7.5
D_1-1,引き分け 1-1,6.1
D_2-2,引き分け 2-2,10.9
D_other,引き分け その他(3得点以上),28.0
A_0-1,アウェイ 0-1,6.3
A_0-2,アウェイ 0-2,9.8
A_1-2,アウェイ 1-2,7.2
A_0-3,アウェイ 0-3,20.1
A_1-3,アウェイ 1-3,16.5
A_2-3,アウェイ 2-3,17.1
A_other,アウェイ その他(4得点以上),31.9
