selection_key,selection_name,odds
H_1-0,ホーム 1-0,4.5
H_2-0,ホーム 2-0,4.6
H_2-1,ホーム 2-1,4.9
H_3-0,ホーム 3-0,8.6
H_3-1,ホーム 3-1,8.1
H_3-2,ホーム 3-2,14.0
H_other,ホーム その他(4得点以上),12.3
D_0-0,引き分け 0-0,6.0
D_1-1,引き分け 1-1,4.9
D_2-2,引き分け 2-2,9.7
D_other,引き分け その他(3得点以上),42.3
A_0-1,アウェイ 0-1,7.1
A_0-2,アウェイ 0-2,11.4
A_1-2,アウェイ 1-2,8.4
A_0-3,アウェイ 0-3,32.7
A_1-3,アウェイ 1-3,21.6
A_2-3,アウェイ 2-3,29.7
A_other,アウェイ その他(4得点以上),40.2
