selection_key,selection_name,odds
H_1-0,カーボベルデ 1-0,5.0
H_2-0,カーボベルデ 2-0,6.0
H_2-1,カーボベルデ 2-1,5.2
H_3-0,カーボベルデ 3-0,12.0
H_3-1,カーボベルデ 3-1,9.6
H_3-2,カーボベルデ 3-2,15.1
H_other,カーボベルデ その他(4得点以上),16.3
D_0-0,引き分け 0-0,6.0
D_1-1,引き分け 1-1,5.1
D_2-2,引き分け 2-2,9.0
D_other,引き分け その他(3得点以上),25.9
A_0-1,サウジアラビア 0-1,6.6
A_0-2,サウジアラビア 0-2,8.4
A_1-2,サウジアラビア 1-2,6.8
A_0-3,サウジアラビア 0-3,19.0
A_1-3,サウジアラビア 1-3,15.6
A_2-3,サウジアラビア 2-3,20.1
A_other,サウジアラビア その他(4得点以上),23.8
