selection_key,selection_name,odds
H_1-0,ホーム 1-0,5.2
H_2-0,ホーム 2-0,3.6
H_2-1,ホーム 2-1,5.0
H_3-0,ホーム 3-0,3.8
H_3-1,ホーム 3-1,4.9
H_3-2,ホーム 3-2,15.5
H_other,ホーム その他(4得点以上),3.6
D_0-0,引き分け 0-0,12.4
D_1-1,引き分け 1-1,9.2
D_2-2,引き分け 2-2,16.7
D_other,引き分け その他(3得点以上),32.7
A_0-1,アウェイ 0-1,14.4
A_0-2,アウェイ 0-2,20.7
A_1-2,アウェイ 1-2,17.0
A_0-3,アウェイ 0-3,61.3
A_1-3,アウェイ 1-3,48.8
A_2-3,アウェイ 2-3,47.2
A_other,アウェイ その他(4得点以上),64.0
