selection_key,selection_name,odds
H_1-0,ホーム 1-0,4.6
H_2-0,ホーム 2-0,4.7
H_2-1,ホーム 2-1,4.4
H_3-0,ホーム 3-0,9.2
H_3-1,ホーム 3-1,8.3
H_3-2,ホーム 3-2,13.9
H_other,ホーム その他(4得点以上),15.8
D_0-0,引き分け 0-0,7.8
D_1-1,引き分け 1-1,6.1
D_2-2,引き分け 2-2,10.2
D_other,引き分け その他(3得点以上),40.3
A_0-1,アウェイ 0-1,6.9
A_0-2,アウェイ 0-2,7.9
A_1-2,アウェイ 1-2,7.0
A_0-3,アウェイ 0-3,26.6
A_1-3,アウェイ 1-3,18.3
A_2-3,アウェイ 2-3,22.4
A_other,アウェイ その他(4得点以上),35.2
