selection_key,selection_name,odds
H_1-0,アルジェリア 1-0,7.1
H_2-0,アルジェリア 2-0,12.0
H_2-1,アルジェリア 2-1,8.5
H_3-0,アルジェリア 3-0,37.6
H_3-1,アルジェリア 3-1,23.0
H_3-2,アルジェリア 3-2,26.8
H_other,アルジェリア その他(4得点以上),46.4
D_0-0,引き分け 0-0,2.0
D_1-1,引き分け 1-1,3.9
D_2-2,引き分け 2-2,9.4
D_other,引き分け その他(3得点以上),25.8
A_0-1,オーストリア 0-1,6.5
A_0-2,オーストリア 0-2,8.1
A_1-2,オーストリア 1-2,6.6
A_0-3,オーストリア 0-3,18.9
A_1-3,オーストリア 1-3,13.2
A_2-3,オーストリア 2-3,20.7
A_other,オーストリア その他(4得点以上),22.1
