selection_key,selection_name,odds
H_1-0,ホーム 1-0,9.1
H_2-0,ホーム 2-0,14.3
H_2-1,ホーム 2-1,9.9
H_3-0,ホーム 3-0,44.0
H_3-1,ホーム 3-1,24.4
H_3-2,ホーム 3-2,29.0
H_other,ホーム その他(4得点以上),41.9
D_0-0,引き分け 0-0,7.2
D_1-1,引き分け 1-1,5.7
D_2-2,引き分け 2-2,9.3
D_other,引き分け その他(3得点以上),28.9
A_0-1,アウェイ 0-1,5.4
A_0-2,アウェイ 0-2,4.4
A_1-2,アウェイ 1-2,5.1
A_0-3,アウェイ 0-3,6.3
A_1-3,アウェイ 1-3,6.8
A_2-3,アウェイ 2-3,13.9
A_other,アウェイ その他(4得点以上),5.7
