date,home_team,away_team,home_score,away_score,actual,pred_home_score,pred_away_score,odds_home,odds_draw,odds_away,lambda_home,lambda_away,p_home,p_draw,p_away,ev_home,ev_draw,ev_away,bet_placed,bet_odds,bet_ev,bet_amount,bet_payout,bet_roi,bankroll_after,log_loss,brier_score
2022-11-23,Morocco,Croatia,0,0,D,0,1,4.1,3.25,2.11,0.9709866663140807,1.2890890682566452,0.2762104867268176,0.2811315343956528,0.442657971426949,1.132462995579952,0.9136774867858716,0.9340083197108624,1X2_H,4.1,1.132462995579952,2.052742712396978,0.0,0.0,94.02695683795412,1.2689326252354733,0.7890101834860356
2022-11-23,Belgium,Canada,1,0,H,1,1,1.55,4.5,6.75,1.940530690433997,1.0282197084539926,0.5847131969849085,0.22350320614014105,0.1917835987375956,0.9063054553266082,1.0057644276306348,1.2945392914787703,1X2_A,6.75,1.2945392914787703,2.4082289779961674,0.0,0.0,91.61872785995794,0.5366338135320338,0.2591977606581608
2022-11-24,Switzerland,Cameroon,1,0,H,1,0,1.76,3.65,5.7,1.7023642383297901,0.787788362328037,0.599848341341664,0.23721712200012415,0.16293453665821184,1.0557330807613285,0.8658424953004531,0.9287268589518075,1X2_H,1.76,1.0557330807613285,3.3593381309665906,5.9124351105012,176.0,94.17182483949256,0.5110784201468634,0.24294097613306542
2022-11-24,Brazil,Serbia,2,0,H,2,0,1.49,4.7,7.6,2.099197997429898,0.6684852517125992,0.697763142377239,0.19938315663285097,0.10285370471520042,1.0396670821420861,0.9371008361743997,0.7816881558355231,1X2_H,1.49,1.0396670821420861,3.811756644263571,5.67951739995272,149.0,96.0395855951817,0.35987557137621096,0.14167964582820272
2022-11-24,Uruguay,South Korea,0,0,D,1,0,1.83,3.6,5.4,1.4044274371713008,0.9141698995861999,0.49181799910410084,0.27505064055539336,0.23313136592844136,0.9000269383605046,0.9901823059994161,1.2589093760135834,1X2_A,5.4,1.2589093760135834,2.825630588528594,0.0,0.0,93.21395500665311,1.290800050794473,0.8217867517815676
2022-11-24,Portugal,Ghana,3,2,H,2,0,1.4,4.9,10.0,2.067247983056679,0.5867920500039889,0.7098802680748022,0.19431845117377233,0.09580127702613526,0.993832375304723,0.9521604107514845,0.9580127702613527,None,,,0.0,0.0,,93.21395500665311,0.3426589596818748,0.1311070039987607
2022-11-25,Qatar,Senegal,1,3,A,1,1,3.6,3.29,2.3,1.1888840745243487,1.0651258911070771,0.3658946285201126,0.291616827504643,0.3424885514258249,1.3172206626724055,0.9594193624902755,0.7877236682793972,1X2_H,3.6,1.3172206626724055,5.686421649524285,0.0,0.0,87.52753335712882,1.0715170483324767,0.651240558269854
2022-11-25,Netherlands,Ecuador,1,1,D,1,0,1.64,4.1,6.5,1.5471268286837547,0.970659224845185,0.4909842685056536,0.27769783983479623,0.23131789352219528,0.8052142003492718,1.1385611433226646,1.5035663078942694,1X2_A,6.5,1.5035663078942694,4.006901528340169,0.0,0.0,83.52063182878865,1.2812216634724278,0.8162939303628972
2022-11-25,Wales,Iran,0,2,A,1,1,2.44,3.3,3.41,1.1246070342951424,1.0664236189563037,0.3664988192366261,0.30020322920779297,0.3332979478302907,0.8942571189373676,0.9906706563857167,1.1365460021012914,1X2_A,3.41,1.1365460021012914,2.3660598276338094,8.06826401223129,341.0,89.22283601338613,1.0987184508122385,0.6689349896959296
2022-11-25,England,United States,0,0,D,1,0,1.63,4.1,6.3,1.7612658006321078,0.8877951121670464,0.5733125844747621,0.2275949057620418,0.1990925097631963,0.9344995126938621,0.9331391136243713,1.2542828115081368,1X2_A,6.3,1.2542828115081368,2.140361659642761,0.0,0.0,87.08247435374336,1.4801879593967877,0.9649347765656887
2022-11-26,Poland,Saudi Arabia,2,0,H,1,0,1.67,3.93,6.3,1.314165872360001,0.9234582242621346,0.4652024581577675,0.2871164459662807,0.24768109773859698,0.7768881051234717,1.1283676326474832,1.560390915753161,1X2_A,6.3,1.560390915753161,4.60379505180617,0.0,0.0,82.47867930193719,0.7652825742635242,0.42979019048179906
2022-11-26,Argentina,Mexico,2,0,H,1,0,1.53,4.3,8.0,1.886267233480791,0.8160609121131436,0.60425932952172,0.2416016321616803,0.1541390383165997,0.9245167741682316,1.0388870182952252,1.2331123065327976,1X2_A,8.0,1.2331123065327976,1.3733425122752494,0.0,0.0,81.10533678966195,0.5037518196803856,0.2387408700669526
2022-11-26,Tunisia,Australia,0,1,A,1,1,2.68,3.2,3.03,1.0948575441482111,1.1159279241115883,0.37846933122415405,0.2850459128185413,0.3364847578199498,1.014297807680733,0.9121469210193323,1.019548816194448,1X2_A,3.03,1.019548816194448,0.3905205224851963,1.1832771831301447,303.0,81.8980934503069,1.089202427149263,0.6647426836970646
2022-11-26,France,Denmark,2,1,H,1,1,2.15,3.3,4.1,1.553915457569078,1.026152726549776,0.4942070702449033,0.2595538199289437,0.24623910982615296,1.062545201026542,0.8565276057655142,1.0095803502872271,1X2_A,4.1,1.0095803502872271,0.12655039082419411,0.0,0.0,81.77154305948271,0.7048006790854,0.383828372437927
2022-11-27,Japan,Costa Rica,0,1,A,1,0,1.67,3.95,6.4,1.5460551719344844,0.9037286356782919,0.5174260528865459,0.2644419679469555,0.21813197730385353,0.8641015083205316,1.0445457733904744,1.3960446547446628,1X2_A,6.4,1.3960446547446628,2.9986280128639957,19.191219282329573,640.0,97.96413432894829,1.522654998897596,0.9489768795321911
2022-11-27,Spain,Germany,1,1,D,1,0,2.6,3.6,2.8,1.8236865051472932,0.9900643136184711,0.5445166473527567,0.2559510114469844,0.19953234306290402,1.4157432831171675,0.9214236412091439,0.5586905605761312,1X2_H,2.6,1.4157432831171675,9.79641343289483,0.0,0.0,88.16772089605345,1.3627692143497465,0.8899204325392245
2022-11-27,Belgium,Morocco,0,2,A,1,0,1.63,4.2,6.0,1.8050034438811957,0.8969356015228908,0.5997184847699724,0.22786924971500686,0.172412267377666,0.9775411301750548,0.9570508488030288,1.0344736042659959,1X2_A,6.0,1.0344736042659959,0.3039459119205323,1.8236754715231935,600.0,89.68745045565612,1.7578667668010655,1.0964881111274476
2022-11-27,Croatia,Canada,4,1,H,1,1,1.76,3.8,5.3,1.3453327378479907,1.1979043024661424,0.4245383088386658,0.26843581183987486,0.3070258774588142,0.7471874235560517,1.0200560849915243,1.6272371505317154,1X2_A,5.3,1.6272371505317154,6.54131405375118,0.0,0.0,83.14613640190494,0.8567530326884816,0.49747883250175023
2022-11-28,Cameroon,Serbia,3,3,D,0,1,5.6,3.73,1.8,0.8503071177352252,1.694182062286164,0.1821147358555419,0.240307077739303,0.5775781901304453,1.0198425207910344,0.8963453999676001,1.0396407422348015,1X2_A,1.8,1.0396407422348015,2.0599841005797255,0.0,0.0,81.08615230132521,1.4258376829102424,0.9438956788630919
2022-11-28,Brazil,Switzerland,1,0,H,2,0,1.5,4.6,7.6,2.0311471978709417,0.6271838950293825,0.7006936830332704,0.19759893347199467,0.10170738628870267,1.0510405245499057,0.9089550939711755,0.7729761357941403,1X2_H,1.5,1.0510405245499057,4.138679747193183,6.2080196207897735,150.0,83.1554921749218,0.3556844588692484,0.13897400231113757
2022-11-28,South Korea,Ghana,2,3,A,1,0,2.6,3.15,3.16,1.3798801681679889,0.793071968257547,0.5106031147764396,0.27783666934801843,0.21156021401289668,1.327568098418743,0.875185508446258,0.6685302762807536,1X2_H,2.6,1.327568098418743,8.315549217492181,0.0,0.0,74.83994295742963,1.5532456211905386,0.9595460517811913
2022-11-28,Portugal,Uruguay,2,0,H,1,0,2.16,3.47,3.85,1.3731903395712568,0.971733336169704,0.4461716790550201,0.28509053899648706,0.26873778194849296,0.9637308267588435,0.9892641703178102,1.034640460501698,1X2_A,3.85,1.034640460501698,0.4548228224502042,0.0,0.0,74.38512013497942,0.8070514704122194,0.4602224199526389
2022-11-29,Ecuador,Senegal,1,2,A,1,0,2.8,3.27,2.78,1.2119306631377729,0.9640556478830732,0.41748715901884303,0.28853140943080297,0.29398142782506376,1.1689640452527603,0.9434977088387257,0.8172683693536772,1X2_H,2.8,1.1689640452527603,3.491225223505188,0.0,0.0,70.89389491147423,1.2242386843018542,0.7560081264296861
2022-11-29,Qatar,Netherlands,0,2,A,0,1,1.28,6.75,14.0,0.8535847758813153,1.720433517854276,0.17276439884941025,0.24269987998485898,0.5845357155777953,0.22113843052724513,1.638224189897798,8.183500018089134,1X2_A,14.0,8.183500018089134,7.089389491147424,99.25145287606394,1400.0,163.05595829639074,0.5369373954410174,0.2613613408849177
2022-11-29,Wales,England,0,3,A,0,1,6.25,4.1,1.63,0.7966057090008322,1.8878106654693323,0.14497647692623833,0.21291803767797862,0.6421054863271056,0.9061029807889895,0.8729639544797123,1.046631942713182,None,,,0.0,0.0,,163.05595829639074,0.44300267986868286,0.19444075254774282
2022-11-29,Iran,United States,0,1,A,1,1,4.0,3.55,2.05,1.1212575925946828,1.2453951065311546,0.3033818394632308,0.29464723161340595,0.4019709289233632,1.213527357852923,1.045997672227591,0.8240404042928945,1X2_H,4.0,1.213527357852923,5.802817992867455,0.0,0.0,157.25314030352328,0.9113755090890888,0.5364963014663227
2022-11-30,Poland,Argentina,0,2,A,0,1,5.8,4.0,1.72,0.7561954458111732,1.8920333393767137,0.1371352042073645,0.22730069066349518,0.6355641069917857,0.7953841844027141,0.9092027626539807,1.0931702640258714,1X2_A,1.72,1.0931702640258714,10.174525417344901,17.50018371783323,172.00000000000003,164.5787986040116,0.4532423169780259,0.20328518832179215
2022-11-30,Saudi Arabia,Mexico,1,2,A,0,1,5.6,3.8,1.72,0.8803863828632439,1.371650096878015,0.2312066771156642,0.28061305696502575,0.4881802715072455,1.2947573918477195,1.066329616467098,0.8396700669924623,1X2_H,5.6,1.2947573918477195,5.272914938037997,0.0,0.0,159.30588366597362,0.7170705325173087,0.3941596497565207
2022-11-30,Australia,Denmark,1,0,H,0,1,7.5,4.5,1.55,0.8811249177685538,1.4706604510988266,0.2211125234258712,0.2737976827340679,0.5050897938400609,1.658343925694034,1.2320895723033056,0.7828891804520944,1X2_H,7.5,1.658343925694034,8.067543141447244,60.50657356085433,750.0,211.7449140853807,1.509083551267031,0.9367465720759547
2022-11-30,Tunisia,France,1,0,H,0,2,14.0,5.3,1.35,0.7413789644394707,2.015227840948288,0.12980719778637637,0.19661038663112337,0.6735824137198549,1.817300769009269,1.042035049144954,0.9093362585218042,1X2_H,14.0,1.817300769009269,6.656126196760895,93.18576675465253,1400.0,298.2745546432724,2.0417050233499388,1.2496044252283043
2022-12-01,Japan,Spain,2,1,H,0,1,8.5,4.75,1.51,0.8907217805104931,1.8828716516789783,0.15866282951650557,0.24180332759883408,0.5995338372967249,1.3486340508902974,1.148565806094462,0.9052960943180547,1X2_H,8.5,1.3486340508902974,6.932577750852228,58.92691088224394,850.0,350.2688877746641,1.8409738974307603,1.1257579057387774
2022-12-01,Costa Rica,Germany,2,4,A,0,1,15.0,6.4,1.28,0.8836643785809833,1.785394804734641,0.18540439323352706,0.24567766175791322,0.5689179412832694,2.7810658985029058,1.5723370352506447,0.7282149648425849,1X2_H,15.0,2.7810658985029058,22.28042754721413,0.0,0.0,327.98846022745,0.5640190709267656,0.28056404386458267
2022-12-01,Croatia,Belgium,0,0,D,1,1,3.6,3.5,2.25,1.158816374838065,1.6657669311247416,0.2490031826702132,0.24907517276807065,0.5019216482870065,0.8964114576127675,0.8717631046882472,1.1293237086457646,DC_AD,1.3695652173913044,1.0285391244884754,12.664210613878517,17.344462362485796,136.95652173913044,332.6687119760573,1.3900005294127118,0.8778160221523439
2022-12-01,Canada,Morocco,1,2,A,0,1,3.3,3.41,2.4,0.968530456180301,1.3614702901507414,0.2559691912175578,0.2738112077450963,0.470219602899991,0.8446983310179407,0.9336962184107784,1.1285270469599784,1X2_A,2.4,1.1285270469599784,15.270331130807946,36.64879471393907,240.0,354.0471755591884,0.7545554531880045,0.4211600734908422
2022-12-02,Serbia,Switzerland,2,3,A,1,1,2.85,3.4,2.77,1.187666276275781,1.3979427749028328,0.3090447086801294,0.26680657422126663,0.4241487096480234,0.8807774197383688,0.9071423523523066,1.174891925725025,1X2_A,2.77,1.174891925725025,17.491523257359454,48.45151942288569,277.0,385.0071717247147,0.8576711549397321,0.49829908861091077
2022-12-02,Cameroon,Brazil,1,0,H,0,2,15.0,6.7,1.25,0.3999166761458568,2.7735687984862323,0.037903561944831424,0.11712181744281625,0.8449746210780136,0.5685534291724713,0.7847161768668689,1.056218276347517,1X2_A,1.25,1.056218276347517,38.50071717247147,0.0,0.0,346.5064545522432,3.2727101885966245,1.6533291865054838
2022-12-02,Ghana,Uruguay,0,2,A,0,1,5.3,3.64,1.83,0.7433387277246725,1.5039172973146195,0.16945093926612032,0.26820264791224835,0.5623464109589862,0.8980899781104377,0.976257638400584,1.0290939320549448,1X2_A,1.83,1.0290939320549448,6.073033280326981,11.113650902998375,182.99999999999997,351.5470721749146,0.5756372293717558,0.29218694516579247
2022-12-02,South Korea,Portugal,2,1,H,0,1,7.5,4.3,1.63,0.8568133658075071,1.8678386263709423,0.16013418648643066,0.2243804475757317,0.615485369663128,1.20100639864823,0.9648359245756463,1.0032411525508984,1X2_H,7.5,1.20100639864823,5.435631610246844,40.76723707685133,750.0,386.87867764151906,1.8317431496915584,1.1345434102324525
2022-12-03,Netherlands,United States,3,1,H,1,0,1.95,3.3,4.2,1.6393748782853927,0.9438832210107986,0.5145297043381436,0.2681045919135418,0.21736569443508869,1.00333292345938,0.884745153314688,0.9129359166273725,1X2_H,1.95,1.00333292345938,0.678651063497536,1.3233695738201952,195.0,387.5233961518417,0.66450199099531,0.3548093252923854
2022-12-03,Argentina,Australia,2,1,H,1,0,1.2,6.5,15.0,1.9146816041763577,0.6944642503115763,0.6574802143524632,0.22313402576392136,0.1193857617462606,0.7889762572229558,1.4503711674654889,1.790786426193909,1X2_A,15.0,1.790786426193909,10.94458005390862,0.0,0.0,376.5788160979331,0.41934060762259767,0.1813615571213838
2022-12-04,France,Poland,3,1,H,1,0,1.3,5.5,11.0,1.7059331492884369,0.9094288005209513,0.5528081701751149,0.25769729143680625,0.18949453838807895,0.7186506212276493,1.4173351029024344,2.0844399222688685,1X2_A,11.0,2.0844399222688685,20.418855102867255,0.0,0.0,356.15996099506583,0.5927442270157619,0.3022966067549064
2022-12-04,England,Senegal,3,0,H,1,0,1.53,3.8,7.5,1.701939350491668,0.8059886164282389,0.5861577242745192,0.23241866258376348,0.18142361500436247,0.8968213181400143,0.8831909178183012,1.3606771125327184,1X2_A,7.5,1.3606771125327184,9.88144202549738,0.0,0.0,346.27851896956844,0.5341663715684976,0.2581983919761213
2022-12-05,Japan,Croatia,1,1,D,1,1,3.8,3.25,2.05,1.1366356047108548,1.3372915412008457,0.2945504985969417,0.28447723316493817,0.42097227196341036,1.1192918946683785,0.924551007786049,0.8629931575249912,1X2_H,3.8,1.1192918946683785,7.376467966221407,0.0,0.0,338.902051003347,1.2571020526426664,0.775950479845045
2022-12-05,Brazil,South Korea,4,1,H,2,0,1.25,6.0,12.0,2.088942739805608,0.6531851885722291,0.711991070153623,0.18800510902321974,0.10000382641109275,0.8899888376920286,1.1280306541393184,1.200045916933113,1X2_A,12.0,1.200045916933113,3.081635070158054,0.0,0.0,335.820415933189,0.3396899095678807,0.12829582998694805
2022-12-06,Morocco,Spain,0,0,D,0,1,6.5,4.0,1.57,0.9013003187871234,1.5721289672334606,0.21377549698289192,0.26339478691259705,0.5228297179671562,1.3895407303887974,1.0535791476503882,0.8208426572084352,1X2_H,6.5,1.3895407303887974,11.892339100189472,0.0,0.0,323.9280768329995,1.3341012813927404,0.861638117047437
2022-12-06,Portugal,Switzerland,6,1,H,1,0,1.9,3.4,4.33,1.5277292989913829,0.9653628683811512,0.4953901973525221,0.2633574160295845,0.24125238475524827,0.941241374969792,0.8954152145005874,1.044622825990225,1X2_A,4.33,1.044622825990225,2.170358289169247,0.0,0.0,321.75771854383026,0.7024095494611196,0.3821908946558006
2022-12-09,Croatia,Brazil,1,1,D,0,1,9.0,4.75,1.36,0.795793617816298,1.9770598384503704,0.1357787579593388,0.23965771328620927,0.6245635306170971,1.2220088216340492,1.138374138109494,0.8494064016392522,DC_HD,3.109090909090909,1.167266119690704,12.758853786098312,39.66843631677838,310.9090909090908,348.6673010745103,1.4285435682645273,0.9866358678550307
2022-12-09,Netherlands,Argentina,2,2,D,1,1,3.6,3.1,2.2,1.0888064855017048,1.3224542842993732,0.29382139334730595,0.2935323009875604,0.4126463093904239,1.0577570160503014,0.9099501330614372,0.9078218806589327,1X2_H,3.6,1.0577570160503014,3.8726890200722597,0.0,0.0,344.79461205443806,1.2257675912974384,0.7557045975900207
2022-12-10,Morocco,Portugal,1,0,H,0,1,5.5,3.6,1.66,0.8237121158008334,1.5318114354680104,0.19216806240193846,0.26478998502070494,0.5430419479207437,1.0569243432106614,0.9532439460745378,0.9014496335484344,1X2_H,5.5,1.0569243432106614,2.1808007593081875,11.994404176195031,550.0,354.6082154713249,1.6493849648177865,1.0176007327722592
2022-12-10,England,France,1,2,A,1,1,3.0,3.2,2.45,1.3645355690819452,1.2130537748719745,0.396883537034542,0.2746113966509866,0.32850506631447146,1.190650611103626,0.8787564692831572,0.8048374124704551,DC_HD,1.5483870967741937,1.0397340908679154,12.846796668748667,0.0,0.0,341.76141880257626,1.1132030186057091,0.6838334071049864
2022-12-13,Argentina,Croatia,3,0,H,1,0,1.83,3.4,4.75,1.729967047398236,0.9179373902795321,0.5474333732945358,0.26019877133081737,0.19236785537464682,1.0018030731290006,0.884675822524779,0.9137473130295724,1X2_H,1.83,1.0018030731290006,0.3712173679349738,0.6793277833210021,183.0,342.06952921796227,0.6025145173093479,0.309525343991071
2022-12-14,France,Morocco,2,0,H,1,0,1.53,3.9,7.0,1.4453090773540698,0.9488006092158451,0.47120932502161644,0.28089547813644766,0.24789519684193584,0.7209502672830732,1.095492364732146,1.7352663778935509,1X2_A,7.0,1.7352663778935509,20.95935197798694,0.0,0.0,321.1101772399753,0.7524528568965707,0.41997387619890014
2022-12-17,Croatia,Morocco,2,1,H,1,1,4.1,3.25,2.11,1.162981365811833,1.1811536831405094,0.3694302426989223,0.2929853990088307,0.3375843657428276,1.5146639950655811,0.9522025467786998,0.7123030117173661,1X2_H,4.1,1.5146639950655811,26.655459141055253,109.28738247832653,409.99999999999994,403.74210057724656,0.9957933447822163,0.597421866849091
2022-12-18,Argentina,France,3,3,D,1,1,2.7,3.0,2.8,1.3729233341717861,1.1841267837951355,0.3986260779926126,0.2792002214210083,0.32217369313579847,1.0762904105800541,0.8376006642630249,0.9020863407802356,1X2_H,2.7,1.0762904105800541,9.059309006321074,0.0,0.0,394.6827915709255,1.2758261150390469,0.7822509594040555
