selection_key,selection_name,odds
H_1-0,ホーム 1-0,7.4
H_2-0,ホーム 2-0,7.1
H_2-1,ホーム 2-1,5.7
H_3-0,ホーム 3-0,19.8
H_3-1,ホーム 3-1,11.6
H_3-2,ホーム 3-2,12.6
H_other,ホーム その他(4得点以上),21.5
D_0-0,引き分け 0-0,9.0
D_1-1,引き分け 1-1,6.0
D_2-2,引き分け 2-2,6.6
D_other,引き分け その他(3得点以上),20.6
A_0-1,アウェイ 0-1,7.6
A_0-2,アウェイ 0-2,7.0
A_1-2,アウェイ 1-2,5.5
A_0-3,アウェイ 0-3,14.0
A_1-3,アウェイ 1-3,8.2
A_2-3,アウェイ 2-3,10.6
A_other,アウェイ その他(4得点以上),13.0
