selection_key,selection_name,odds
H_1-0,ホーム 1-0,8.5
H_2-0,ホーム 2-0,12.1
H_2-1,ホーム 2-1,6.7
H_3-0,ホーム 3-0,29.8
H_3-1,ホーム 3-1,17.2
H_3-2,ホーム 3-2,13.8
H_other,ホーム その他(4得点以上),29.7
D_0-0,引き分け 0-0,9.0
D_1-1,引き分け 1-1,6.0
D_2-2,引き分け 2-2,7.0
D_other,引き分け その他(3得点以上),19.8
A_0-1,アウェイ 0-1,5.9
A_0-2,アウェイ 0-2,5.4
A_1-2,アウェイ 1-2,4.4
A_0-3,アウェイ 0-3,11.0
A_1-3,アウェイ 1-3,7.0
A_2-3,アウェイ 2-3,9.3
A_other,アウェイ その他(4得点以上),13.8
