selection_key,selection_name,odds
H_1-0,ホーム 1-0,7.3
H_2-0,ホーム 2-0,7.2
H_2-1,ホーム 2-1,5.1
H_3-0,ホーム 3-0,16.4
H_3-1,ホーム 3-1,8.7
H_3-2,ホーム 3-2,9.7
H_other,ホーム その他(4得点以上),15.1
D_0-0,引き分け 0-0,10.1
D_1-1,引き分け 1-1,5.6
D_2-2,引き分け 2-2,6.7
D_other,引き分け その他(3得点以上),20.0
A_0-1,アウェイ 0-1,8.0
A_0-2,アウェイ 0-2,8.4
A_1-2,アウェイ 1-2,5.7
A_0-3,アウェイ 0-3,19.6
A_1-3,アウェイ 1-3,9.9
A_2-3,アウェイ 2-3,10.0
A_other,アウェイ その他(4得点以上),20.1
