selection_key,selection_name,odds
H_1-0,ホーム 1-0,4.6
H_2-0,ホーム 2-0,4.5
H_2-1,ホーム 2-1,3.7
H_3-0,ホーム 3-0,9.9
H_3-1,ホーム 3-1,7.5
H_3-2,ホーム 3-2,13.2
H_other,ホーム その他(4得点以上),12.2
D_0-0,引き分け 0-0,8.6
D_1-1,引き分け 1-1,5.5
D_2-2,引き分け 2-2,8.2
D_other,引き分け その他(3得点以上),25.1
A_0-1,アウェイ 0-1,9.1
A_0-2,アウェイ 0-2,13.8
A_1-2,アウェイ 1-2,7.9
A_0-3,アウェイ 0-3,42.8
A_1-3,アウェイ 1-3,21.1
A_2-3,アウェイ 2-3,21.0
A_other,アウェイ その他(4得点以上),39.9
