selection_key,selection_name,odds
H_1-0,ホーム 1-0,5.5
H_2-0,ホーム 2-0,4.0
H_2-1,ホーム 2-1,4.5
H_3-0,ホーム 3-0,4.9
H_3-1,ホーム 3-1,5.1
H_3-2,ホーム 3-2,13.0
H_other,ホーム その他(4得点以上),4.0
D_0-0,引き分け 0-0,9.7
D_1-1,引き分け 1-1,8.0
D_2-2,引き分け 2-2,14.2
D_other,引き分け その他(3得点以上),40.7
A_0-1,アウェイ 0-1,11.8
A_0-2,アウェイ 0-2,20.5
A_1-2,アウェイ 1-2,12.4
A_0-3,アウェイ 0-3,49.4
A_1-3,アウェイ 1-3,32.4
A_2-3,アウェイ 2-3,29.7
A_other,アウェイ その他(4得点以上),60.6
