selection_key,selection_name,odds
H_1-0,ホーム 1-0,5.1
H_2-0,ホーム 2-0,3.1
H_2-1,ホーム 2-1,4.2
H_3-0,ホーム 3-0,4.1
H_3-1,ホーム 3-1,5.4
H_3-2,ホーム 3-2,13.6
H_other,ホーム その他(4得点以上),5.5
D_0-0,引き分け 0-0,7.8
D_1-1,引き分け 1-1,7.5
D_2-2,引き分け 2-2,15.1
D_other,引き分け その他(3得点以上),51.7
A_0-1,アウェイ 0-1,15.8
A_0-2,アウェイ 0-2,29.1
A_1-2,アウェイ 1-2,15.7
A_0-3,アウェイ 0-3,65.8
A_1-3,アウェイ 1-3,45.7
A_2-3,アウェイ 2-3,41.8
A_other,アウェイ その他(4得点以上),82.1
