selection_key,selection_name,odds
H_1-0,ホーム 1-0,6.8
H_2-0,ホーム 2-0,6.3
H_2-1,ホーム 2-1,4.4
H_3-0,ホーム 3-0,11.8
H_3-1,ホーム 3-1,8.0
H_3-2,ホーム 3-2,11.9
H_other,ホーム その他(4得点以上),11.5
D_0-0,引き分け 0-0,8.2
D_1-1,引き分け 1-1,5.0
D_2-2,引き分け 2-2,7.0
D_other,引き分け その他(3得点以上),26.0
A_0-1,アウェイ 0-1,8.0
A_0-2,アウェイ 0-2,10.3
A_1-2,アウェイ 1-2,5.9
A_0-3,アウェイ 0-3,30.3
A_1-3,アウェイ 1-3,14.4
A_2-3,アウェイ 2-3,14.7
A_other,アウェイ その他(4得点以上),30.9
