selection_key,selection_name,odds
H_1-0,ホーム 1-0,5.8
H_2-0,ホーム 2-0,7.4
H_2-1,ホーム 2-1,6.2
H_3-0,ホーム 3-0,19.2
H_3-1,ホーム 3-1,15.7
H_3-2,ホーム 3-2,18.4
H_other,ホーム その他(4得点以上),35.1
D_0-0,引き分け 0-0,6.7
D_1-1,引き分け 1-1,4.8
D_2-2,引き分け 2-2,8.2
D_other,引き分け その他(3得点以上),29.2
A_0-1,アウェイ 0-1,5.5
A_0-2,アウェイ 0-2,6.2
A_1-2,アウェイ 1-2,4.9
A_0-3,アウェイ 0-3,14.2
A_1-3,アウェイ 1-3,10.0
A_2-3,アウェイ 2-3,15.5
A_other,アウェイ その他(4得点以上),20.5
