selection_key,selection_name,odds
H_1-0,ホーム 1-0,9.7
H_2-0,ホーム 2-0,14.4
H_2-1,ホーム 2-1,7.1
H_3-0,ホーム 3-0,39.9
H_3-1,ホーム 3-1,21.6
H_3-2,ホーム 3-2,21.7
H_other,ホーム その他(4得点以上),33.5
D_0-0,引き分け 0-0,9.9
D_1-1,引き分け 1-1,5.9
D_2-2,引き分け 2-2,8.1
D_other,引き分け その他(3得点以上),26.1
A_0-1,アウェイ 0-1,6.4
A_0-2,アウェイ 0-2,5.4
A_1-2,アウェイ 1-2,4.2
A_0-3,アウェイ 0-3,8.0
A_1-3,アウェイ 1-3,5.9
A_2-3,アウェイ 2-3,9.4
A_other,アウェイ その他(4得点以上),7.2
