selection_key,selection_name,odds
H_1-0,ホーム 1-0,4.9
H_2-0,ホーム 2-0,2.9
H_2-1,ホーム 2-1,4.1
H_3-0,ホーム 3-0,4.1
H_3-1,ホーム 3-1,5.2
H_3-2,ホーム 3-2,16.7
H_other,ホーム その他(4得点以上),4.9
D_0-0,引き分け 0-0,11.1
D_1-1,引き分け 1-1,7.9
D_2-2,引き分け 2-2,14.5
D_other,引き分け その他(3得点以上),52.6
A_0-1,アウェイ 0-1,16.2
A_0-2,アウェイ 0-2,29.3
A_1-2,アウェイ 1-2,15.6
A_0-3,アウェイ 0-3,78.6
A_1-3,アウェイ 1-3,52.8
A_2-3,アウェイ 2-3,50.0
A_other,アウェイ その他(4得点以上),90.7
