selection_key,selection_name,odds
H_1-0,ホーム 1-0,7.8
H_2-0,ホーム 2-0,12.5
H_2-1,ホーム 2-1,8.4
H_3-0,ホーム 3-0,30.6
H_3-1,ホーム 3-1,17.8
H_3-2,ホーム 3-2,23.6
H_other,ホーム その他(4得点以上),38.0
D_0-0,引き分け 0-0,7.8
D_1-1,引き分け 1-1,6.0
D_2-2,引き分け 2-2,10.1
D_other,引き分け その他(3得点以上),33.6
A_0-1,アウェイ 0-1,4.8
A_0-2,アウェイ 0-2,4.6
A_1-2,アウェイ 1-2,4.4
A_0-3,アウェイ 0-3,8.5
A_1-3,アウェイ 1-3,7.0
A_2-3,アウェイ 2-3,13.7
A_other,アウェイ その他(4得点以上),8.5
