date,home_team,away_team,home_score,away_score,actual,pred_home_score,pred_away_score,odds_home,odds_draw,odds_away,lambda_home,lambda_away,p_home,p_draw,p_away,ev_home,ev_draw,ev_away,bet_placed,bet_odds,bet_ev,bet_amount,bet_payout,bet_roi,bankroll_after,log_loss,brier_score
2018-06-23,South Korea,Mexico,1,2,A,0,1,5.0,3.6,1.75,0.9939772570716414,1.5966535692851427,0.2346762852311749,0.2526493729355985,0.5126743492838073,1.1733814261558746,0.9095377425681547,0.8971801112466627,1X2_H,5.0,1.1733814261558746,5.552934246394012,0.0,0.0,250.66524872791254,0.6681144320978365,0.3563909543406155
2018-06-23,Germany,Sweden,2,1,H,1,0,1.6,3.8,6.5,1.6094635673662816,0.9841460740836844,0.5407661415594598,0.24144922143934258,0.21778463886384242,0.8652258264951357,0.9175070414695018,1.4156001526149757,1X2_A,6.5,1.4156001526149757,9.470592329690119,0.0,0.0,241.19465639822243,0.6147683642764784,0.31662361219690505
2018-06-24,England,Panama,6,1,H,1,0,1.24,6.5,15.0,1.6761172965721378,0.7939025541205563,0.6066399624342016,0.22461548722273908,0.1687445540683496,0.75223355341841,1.460000666947804,2.531168311025244,1X2_A,15.0,2.531168311025244,13.189629095199296,0.0,0.0,228.00502730302313,0.49981980651382657,0.23365896078180093
2018-06-24,Japan,Senegal,2,2,D,1,1,3.2,3.1,2.35,1.0953826083496032,1.39255940971801,0.2923879684313129,0.27515386850227996,0.432458159341117,0.9356414989802012,0.8529769923570679,1.016276674451625,1X2_A,2.35,1.016276674451625,1.3745050380537651,0.0,0.0,226.63052226496936,1.290424815963066,0.7979126980113074
2018-06-24,Poland,Colombia,0,3,A,0,1,2.55,3.1,2.9,0.935064452111675,1.3375110774613421,0.27100377901313777,0.27162638649215,0.4573698363573573,0.6910596364835012,0.8420417981256649,1.326372525436336,1X2_A,2.9,1.326372525436336,19.46473049804575,56.44771844433267,290.0,263.6135102112563,0.7822629454417079,0.44167143657302566
2018-06-25,Russia,Uruguay,0,3,A,1,1,2.4,3.1,3.1,1.0561050098244917,1.2360897461670135,0.30257099520469644,0.2997649718998418,0.3976640291701714,0.7261703884912715,0.9292714128895097,1.2327584904275315,1X2_A,3.1,1.2327584904275315,14.609114926922542,45.28825627345988,310.0,294.29265155779365,0.9221477780047409,0.5442168672727854
2018-06-25,Saudi Arabia,Egypt,2,1,H,1,1,2.4,3.1,3.1,1.0321727635350373,1.5682750278495217,0.25350058355490346,0.245470768899524,0.5010286494082177,0.6084014005317683,0.7609593835885244,1.5531888131654747,1X2_A,3.1,1.5531888131654747,29.429265155779365,0.0,0.0,264.86338640201427,1.3723891539618192,0.8685469846648158
2018-06-25,Spain,Morocco,2,2,D,1,0,1.4,4.5,9.0,1.9444739087243528,0.6673306182964086,0.6755229899909483,0.21008650607283474,0.1143905030048943,0.9457321859873276,0.9453892773277563,1.0295145270440487,1X2_A,9.0,1.0295145270440487,0.48858234880878515,0.0,0.0,264.3748040532055,1.5602358994058882,1.0933798250722453
2018-06-25,Iran,Portugal,1,1,D,0,1,7.0,4.25,1.53,0.9488450929663124,1.474246429746995,0.23790444336535782,0.2707459257816864,0.49134963830353656,1.6653311035575047,1.1506701845721672,0.751764946604411,1X2_H,7.0,1.6653311035575047,14.65806501112652,0.0,0.0,249.71673904207896,1.3065744411119997,0.8298344959980065
2018-06-26,Australia,Peru,0,2,A,0,1,2.5,3.1,3.0,0.9862086599075234,1.5318799076643685,0.2502736175252044,0.27880310204715575,0.4709232841529303,0.6256840438130109,0.8642896163461828,1.4127698524587908,1X2_A,3.0,1.4127698524587908,24.971673904207897,74.91502171262368,299.99999999999994,299.66008685049474,0.7530600768880872,0.42029022459179
2018-06-26,Denmark,France,0,0,D,0,1,1.8,3.3,5.0,0.9490460821660704,1.4390098168059315,0.2260335524980539,0.3191842382413909,0.4547822148484907,0.406860394496497,1.05330798619659,2.2739110742424535,1X2_A,5.0,2.2739110742424535,29.966008685049474,0.0,0.0,269.69407816544526,1.1419867935686745,0.7214281312563443
2018-06-26,Nigeria,Argentina,1,2,A,1,1,9.5,5.0,1.35,1.0144122679525387,1.644261062358666,0.22580291253027734,0.24906613354832832,0.5251309539213944,2.1451276690376346,1.2453306677416416,0.7089267877938825,1X2_H,9.5,2.1451276690376346,18.16671476957941,0.0,0.0,251.52736339586585,0.644107611453759,0.3385215051114746
2018-06-26,Iceland,Croatia,1,2,A,0,1,4.5,3.4,1.87,0.8826484736005189,1.8407080643723086,0.16947424889267643,0.24165329388001888,0.5888724628152403,0.7626341200170439,0.8216211991920642,1.1011915054644994,1X2_A,1.87,1.1011915054644994,14.627834808933265,27.35405109270521,187.0,264.25357967963777,0.5295456504997803,0.25614368731240555
2018-06-27,South Korea,Germany,2,0,H,0,2,9.0,5.0,1.38,0.8878790224818195,2.202558875294225,0.13737199612653497,0.18728332963661037,0.6753446723742094,1.2363479651388147,0.9364166481830518,0.9319756478764089,1X2_H,9.0,1.2363479651388147,3.9034872398706266,35.13138515883564,900.0,295.4814775986028,1.9850627327282857,1.2352925451307224
2018-06-27,Mexico,Sweden,0,3,A,1,1,2.2,3.1,3.5,1.2262576387499713,1.020311272507607,0.38464129193034635,0.315057593974935,0.30030111036942836,0.846210842246762,0.9766785413222985,1.0510538862929992,1X2_A,3.5,1.0510538862929992,3.017095551801293,10.559834431304525,350.0,303.02421647810604,1.2029696064657944,0.7367887471293757
2018-06-27,Serbia,Brazil,0,2,A,0,2,1.57,3.7,6.5,0.6585134661709772,2.0862217711733786,0.10169271310487255,0.20999689332655586,0.688310392637249,0.15965755957464992,0.7769885053082567,4.474017552142119,1X2_A,6.5,4.474017552142119,30.302421647810604,196.96574071076893,650.0,469.68753554106434,0.37351539069827383,0.15159051444338068
2018-06-27,Switzerland,Costa Rica,2,2,D,1,0,1.8,3.4,4.75,1.526846595350694,0.9523783322244981,0.4811949561374197,0.2616824988409219,0.25712254129636825,0.8661509210473555,0.8897204960591344,1.221332071157749,1X2_A,4.75,1.221332071157749,13.860922005104356,0.0,0.0,455.82661353595995,1.3406233465736574,0.8427733195725812
2018-06-28,Japan,Poland,0,1,A,1,1,3.4,3.1,2.25,1.5006112505847105,1.271434301921353,0.42722666416265964,0.26732409785166056,0.3054492342603896,1.4525706581530426,0.8287047033401478,0.6872607770858766,1X2_H,3.4,1.4525706581530426,42.97786468575875,0.0,0.0,412.8487488502012,1.1859716868124381,0.7363855620532374
2018-06-28,Senegal,Colombia,0,1,A,1,1,3.3,3.2,2.25,1.0033856273158313,1.244218079970421,0.29779204862056824,0.28513409246539323,0.4170738551887483,0.9827137604478752,0.9124290958892584,0.9384161741746837,None,,,0.0,0.0,,412.8487488502012,0.874491962101211,0.5097844452122067
2018-06-28,Panama,Tunisia,1,2,A,1,1,2.8,3.0,2.75,1.2546363357039565,1.4219720207848745,0.3347681124823266,0.2558302114400285,0.4094016760776449,0.9373507149505144,0.7674906343200855,1.1258546092135235,1X2_A,2.75,1.1258546092135235,14.845405128809771,40.82486410422687,275.0,438.82820782561834,0.8930585117778742,0.5263251664403243
2018-06-28,England,Belgium,0,1,A,1,1,3.1,3.2,2.4,1.080797488213406,1.2730317533121678,0.31124731088607943,0.29089622730495696,0.3978564692595442,0.9648666637468463,0.9308679273758623,0.954855526222906,None,,,0.0,0.0,,438.82820782561834,0.9216639687414815,0.5440723352066552
2018-06-30,France,Argentina,4,3,H,1,1,1.9,3.5,4.33,1.6053445739635757,1.149509479748372,0.46779049631075575,0.25620617692791225,0.2760033230360416,0.8888019429904359,0.8967216192476929,1.19509438874606,DC_AD,1.9355044699872288,1.0300938661499006,7.058243852798059,0.0,0.0,431.7699639728203,0.7597347407486523,0.4250663952401059
2018-06-30,Uruguay,Portugal,2,1,H,1,1,2.3,3.3,3.2,1.0460379456056048,1.2685809775945638,0.2855543590404349,0.30795371996382936,0.40649192285838087,0.6567750257930003,1.016247275880637,1.3007741531468189,1X2_A,3.2,1.3007741531468189,29.514828470035795,0.0,0.0,402.25513550278447,1.2533228685686422,0.7705037508747883
2018-07-01,Russia,Spain,1,1,D,0,1,1.35,4.75,9.5,0.8769920541664412,1.7238633648377146,0.19039365776602094,0.23696791933243244,0.5726384191762564,0.25703143798412825,1.125597616829054,5.440064982174436,1X2_A,9.5,5.440064982174436,40.22551355027845,0.0,0.0,362.02962195250603,1.4398305084757257,0.9463824601620839
2018-07-01,Croatia,Denmark,1,1,D,1,0,1.9,3.25,4.5,1.1032199214789564,0.9509671585102222,0.38836465314768776,0.30877777159660375,0.30285757525570856,0.7378928409806067,1.003527757688962,1.3628590886506884,1X2_A,4.5,1.3628590886506884,18.766534098034228,0.0,0.0,343.2630878544718,1.1751334465940488,0.7203379837432478
2018-07-02,Brazil,Mexico,2,0,H,2,0,1.45,4.25,8.0,2.219226018713228,0.8112887262193135,0.6604968233498637,0.20921499278009092,0.1302881820074004,0.9577203938573023,0.8891637193153864,1.042305456059203,1X2_A,8.0,1.042305456059203,1.0372786771409808,0.0,0.0,342.2258091773308,0.4147629644940573,0.17600833053030066
2018-07-02,Belgium,Japan,3,2,H,2,0,1.42,4.5,9.0,2.1335072352960904,0.9710411700878797,0.6289317914752122,0.21211606133746336,0.15895214159938909,0.8930831438948013,0.9545222760185851,1.4305692743945018,1X2_A,9.0,1.4305692743945018,9.20949489603466,0.0,0.0,333.01631428129616,0.4637324677877517,0.20795062217414617
2018-07-03,Sweden,Switzerland,1,0,H,1,1,2.0,3.3,4.0,1.0241219916096667,1.0863083683923085,0.33582274452529487,0.3040250430235889,0.36015221617640647,0.6716454890505897,1.0032826419778433,1.4406088647056259,1X2_A,4.0,1.4406088647056259,24.454990027322303,0.0,0.0,308.56132425397385,1.0911718042759821,0.6632722722921839
2018-07-03,Colombia,England,1,1,D,1,1,2.95,3.25,2.5,1.0759404136771036,1.0989468935533013,0.3375396742835218,0.3235020857158556,0.3389582362753323,0.9957420391363893,1.0513817785765307,0.8473955906883307,1X2_D,3.25,1.0513817785765307,3.5232065866886173,11.450421406738005,325.0,316.48853907402327,1.1285497177177446,0.6864751456851076
2018-07-06,Uruguay,France,0,2,A,1,1,3.6,3.4,2.1,1.1424571776611954,1.4320038784127824,0.30409669948555307,0.2603664241420893,0.43553687637235755,1.094748118147991,0.8852458420831036,0.9146274403819509,1X2_H,3.6,1.094748118147991,5.766671825513582,0.0,0.0,310.7218672485097,0.8311758103332652,0.4788840953940204
2018-07-06,Brazil,Belgium,1,2,A,1,0,1.67,3.6,5.5,1.6568981073818498,0.9711291469546378,0.4946017707374505,0.2940905417218023,0.2113076819528117,0.8259849571315423,1.0587259501984885,1.1621922507404643,1X2_A,5.5,1.1621922507404643,5.599631000368393,30.79797050202616,550.0,335.92020675016744,1.5544399993522047,0.9531557308934919
2018-07-07,Sweden,England,0,2,A,0,1,3.2,3.1,2.4,0.9594787742326645,1.1332681192128538,0.29257877460722503,0.31456452764251774,0.39285670333819256,0.9362520787431201,0.975150035691805,0.9428560880116621,None,,,0.0,0.0,,335.92020675016744,0.9343103561529691,0.5531761640829932
2018-07-07,Russia,Croatia,2,2,D,0,1,3.0,3.1,2.55,0.9869730685641945,1.327298509697198,0.2548201565714331,0.30675549571942995,0.4384243570223627,0.7644604697142993,0.9509420367302329,1.1179821104070249,1X2_A,2.55,1.1179821104070249,12.78470158733835,0.0,0.0,323.1355051628291,1.1817042795958432,0.7377371717407751
2018-07-10,France,Belgium,1,0,H,1,1,1.95,3.4,4.33,1.4788431149021577,1.5196544987359453,0.36829698722540904,0.25540472756845406,0.3762982889314272,0.7181791250895476,0.8683760737327437,1.6293715910730797,1X2_A,4.33,1.6293715910730797,30.53638243491488,0.0,0.0,292.5991227279142,0.9988656357833944,0.6058806734655311
2018-07-11,Croatia,England,2,1,H,0,1,2.4,3.1,3.1,0.9263367683973976,1.2097357171098606,0.26981272285116165,0.2997894348065614,0.4303978404796319,0.6475505348427879,0.9293472479003404,1.334233305486859,1X2_A,3.1,1.334233305486859,23.2848504695014,0.0,0.0,269.3142722584128,1.3100271797185339,0.8082894660212027
2018-07-14,Belgium,England,2,0,H,1,1,3.1,3.2,2.4,1.3555467091845665,1.1196892937988017,0.41364964446116215,0.26707611221728866,0.3192742433215493,1.2823138978296027,0.8546435590953237,0.7662581839717183,1X2_H,3.1,1.2823138978296027,18.10265760533699,56.11823857654467,310.0,307.3298532296205,0.882735932862422,0.5170724316061712
2018-07-15,France,Croatia,4,2,H,1,1,1.8,3.5,4.75,1.4227579153830723,1.0104236164006515,0.4571803353758681,0.28317769613308164,0.2596419703536953,0.8229246036765626,0.9911219364657857,1.2332993591800527,1X2_A,4.75,1.2332993591800527,9.55998104204935,0.0,0.0,297.76987218757114,0.7826773589753955,0.44225674865904413
