selection_key,selection_name,odds
H_1-0,ホーム 1-0,6.7
H_2-0,ホーム 2-0,5.4
H_2-1,ホーム 2-1,4.0
H_3-0,ホーム 3-0,9.2
H_3-1,ホーム 3-1,5.9
H_3-2,ホーム 3-2,8.4
H_other,ホーム その他(4得点以上),9.0
D_0-0,引き分け 0-0,13.4
D_1-1,引き分け 1-1,7.0
D_2-2,引き分け 2-2,8.1
D_other,引き分け その他(3得点以上),23.4
A_0-1,アウェイ 0-1,9.5
A_0-2,アウェイ 0-2,11.9
A_1-2,アウェイ 1-2,6.9
A_0-3,アウェイ 0-3,28.5
A_1-3,アウェイ 1-3,15.5
A_2-3,アウェイ 2-3,14.9
A_other,アウェイ その他(4得点以上),27.5
