selection_key,selection_name,odds
H_1-0,ホーム 1-0,6.2
H_2-0,ホーム 2-0,5.0
H_2-1,ホーム 2-1,4.4
H_3-0,ホーム 3-0,7.4
H_3-1,ホーム 3-1,5.9
H_3-2,ホーム 3-2,8.6
H_other,ホーム その他(4得点以上),7.6
D_0-0,引き分け 0-0,10.0
D_1-1,引き分け 1-1,6.3
D_2-2,引き分け 2-2,7.3
D_other,引き分け その他(3得点以上),22.8
A_0-1,アウェイ 0-1,11.0
A_0-2,アウェイ 0-2,16.2
A_1-2,アウェイ 1-2,8.5
A_0-3,アウェイ 0-3,37.9
A_1-3,アウェイ 1-3,19.1
A_2-3,アウェイ 2-3,18.0
A_other,アウェイ その他(4得点以上),32.5
