selection_key,selection_name,odds
H_1-0,キュラソー 1-0,10.2
H_2-0,キュラソー 2-0,21.5
H_2-1,キュラソー 2-1,15.4
H_3-0,キュラソー 3-0,61.1
H_3-1,キュラソー 3-1,38.3
H_3-2,キュラソー 3-2,28.0
H_other,キュラソー その他(4得点以上),64.6
D_0-0,引き分け 0-0,7.6
D_1-1,引き分け 1-1,6.8
D_2-2,引き分け 2-2,15.2
D_other,引き分け その他(3得点以上),54.9
A_0-1,コートジボワール 0-1,4.8
A_0-2,コートジボワール 0-2,4.1
A_1-2,コートジボワール 1-2,6.1
A_0-3,コートジボワール 0-3,4.8
A_1-3,コートジボワール 1-3,6.8
A_2-3,コートジボワール 2-3,16.1
A_other,コートジボワール その他(4得点以上),3.1
