selection_key,selection_name,odds
H_1-0,セネガル 1-0,5.7
H_2-0,セネガル 2-0,4.2
H_2-1,セネガル 2-1,5.2
H_3-0,セネガル 3-0,5.0
H_3-1,セネガル 3-1,5.6
H_3-2,セネガル 3-2,13.7
H_other,セネガル その他(4得点以上),3.0
D_0-0,引き分け 0-0,9.6
D_1-1,引き分け 1-1,7.9
D_2-2,引き分け 2-2,13.9
D_other,引き分け その他(3得点以上),43.3
A_0-1,イラク 0-1,12.1
A_0-2,イラク 0-2,21.3
A_1-2,イラク 1-2,14.1
A_0-3,イラク 0-3,46.7
A_1-3,イラク 1-3,34.3
A_2-3,イラク 2-3,34.1
A_other,イラク その他(4得点以上),57.5
