selection_key,selection_name,odds
H_1-0,ホーム 1-0,7.2
H_2-0,ホーム 2-0,4.5
H_2-1,ホーム 2-1,6.2
H_3-0,ホーム 3-0,3.3
H_3-1,ホーム 3-1,4.5
H_3-2,ホーム 3-2,14.6
H_other,ホーム その他(4得点以上),1.8
D_0-0,引き分け 0-0,17.2
D_1-1,引き分け 1-1,11.4
D_2-2,引き分け 2-2,18.5
D_other,引き分け その他(3得点以上),66.9
A_0-1,アウェイ 0-1,22.8
A_0-2,アウェイ 0-2,48.1
A_1-2,アウェイ 1-2,26.2
A_0-3,アウェイ 0-3,112.6
A_1-3,アウェイ 1-3,72.4
A_2-3,アウェイ 2-3,72.8
A_other,アウェイ その他(4得点以上),103.6
