selection_key,selection_name,odds
H_1-0,ホーム 1-0,4.4
H_2-0,ホーム 2-0,4.2
H_2-1,ホーム 2-1,6.1
H_3-0,ホーム 3-0,7.4
H_3-1,ホーム 3-1,7.7
H_3-2,ホーム 3-2,19.3
H_other,ホーム その他(4得点以上),8.5
D_0-0,引き分け 0-0,6.0
D_1-1,引き分け 1-1,5.2
D_2-2,引き分け 2-2,9.2
D_other,引き分け その他(3得点以上),38.7
A_0-1,アウェイ 0-1,6.8
A_0-2,アウェイ 0-2,12.5
A_1-2,アウェイ 1-2,9.1
A_0-3,アウェイ 0-3,36.7
A_1-3,アウェイ 1-3,29.6
A_2-3,アウェイ 2-3,29.9
A_other,アウェイ その他(4得点以上),35.0
