selection_key,selection_name,odds
H_1-0,ホーム 1-0,6.9
H_2-0,ホーム 2-0,4.0
H_2-1,ホーム 2-1,5.0
H_3-0,ホーム 3-0,3.9
H_3-1,ホーム 3-1,4.2
H_3-2,ホーム 3-2,11.6
H_other,ホーム その他(4得点以上),2.8
D_0-0,引き分け 0-0,12.9
D_1-1,引き分け 1-1,8.7
D_2-2,引き分け 2-2,12.3
D_other,引き分け その他(3得点以上),45.8
A_0-1,アウェイ 0-1,19.2
A_0-2,アウェイ 0-2,36.3
A_1-2,アウェイ 1-2,18.0
A_0-3,アウェイ 0-3,82.3
A_1-3,アウェイ 1-3,49.1
A_2-3,アウェイ 2-3,49.4
A_other,アウェイ その他(4得点以上),81.8
