selection_key,selection_name,odds
H_1-0,ウルグアイ 1-0,12.1
H_2-0,ウルグアイ 2-0,20.0
H_2-1,ウルグアイ 2-1,10.2
H_3-0,ウルグアイ 3-0,46.2
H_3-1,ウルグアイ 3-1,26.4
H_3-2,ウルグアイ 3-2,23.5
H_other,ウルグアイ その他(4得点以上),37.9
D_0-0,引き分け 0-0,10.2
D_1-1,引き分け 1-1,6.8
D_2-2,引き分け 2-2,9.3
D_other,引き分け その他(3得点以上),28.8
A_0-1,スペイン 0-1,6.3
A_0-2,スペイン 0-2,4.9
A_1-2,スペイン 1-2,4.8
A_0-3,スペイン 0-3,5.6
A_1-3,スペイン 1-3,5.1
A_2-3,スペイン 2-3,10.1
A_other,スペイン その他(4得点以上),4.5
