selection_key,selection_name,odds
H_1-0,ホーム 1-0,8.9
H_2-0,ホーム 2-0,4.7
H_2-1,ホーム 2-1,10.2
H_3-0,ホーム 3-0,3.2
H_3-1,ホーム 3-1,7.5
H_3-2,ホーム 3-2,30.7
H_other,ホーム その他(4得点以上),1.2
D_0-0,引き分け 0-0,18.6
D_1-1,引き分け 1-1,16.8
D_2-2,引き分け 2-2,32.1
D_other,引き分け その他(3得点以上),67.4
A_0-1,アウェイ 0-1,22.5
A_0-2,アウェイ 0-2,42.9
A_1-2,アウェイ 1-2,24.2
A_0-3,アウェイ 0-3,47.8
A_1-3,アウェイ 1-3,68.6
A_2-3,アウェイ 2-3,66.2
A_other,アウェイ その他(4得点以上),64.5
