selection_key,selection_name,odds
H_1-0,ホーム 1-0,9.0
H_2-0,ホーム 2-0,4.5
H_2-1,ホーム 2-1,8.7
H_3-0,ホーム 3-0,3.1
H_3-1,ホーム 3-1,6.6
H_3-2,ホーム 3-2,25.8
H_other,ホーム その他(4得点以上),1.2
D_0-0,引き分け 0-0,22.0
D_1-1,引き分け 1-1,18.0
D_2-2,引き分け 2-2,42.3
D_other,引き分け その他(3得点以上),82.0
A_0-1,アウェイ 0-1,25.4
A_0-2,アウェイ 0-2,57.1
A_1-2,アウェイ 1-2,40.6
A_0-3,アウェイ 0-3,80.5
A_1-3,アウェイ 1-3,88.2
A_2-3,アウェイ 2-3,83.6
A_other,アウェイ その他(4得点以上),93.3
