selection_key,selection_name,odds
H_1-0,コロンビア 1-0,9.0
H_2-0,コロンビア 2-0,12.0
H_2-1,コロンビア 2-1,7.6
H_3-0,コロンビア 3-0,34.3
H_3-1,コロンビア 3-1,18.2
H_3-2,コロンビア 3-2,17.7
H_other,コロンビア その他(4得点以上),33.3
D_0-0,引き分け 0-0,8.4
D_1-1,引き分け 1-1,5.2
D_2-2,引き分け 2-2,7.0
D_other,引き分け その他(3得点以上),21.4
A_0-1,ポルトガル 0-1,6.6
A_0-2,ポルトガル 0-2,6.0
A_1-2,ポルトガル 1-2,4.8
A_0-3,ポルトガル 0-3,9.6
A_1-3,ポルトガル 1-3,6.4
A_2-3,ポルトガル 2-3,9.6
A_other,ポルトガル その他(4得点以上),8.0
