selection_key,selection_name,odds
H_1-0,クロアチア 1-0,4.3
H_2-0,クロアチア 2-0,4.8
H_2-1,クロアチア 2-1,5.0
H_3-0,クロアチア 3-0,8.8
H_3-1,クロアチア 3-1,8.2
H_3-2,クロアチア 3-2,17.1
H_other,クロアチア その他(4得点以上),9.1
D_0-0,引き分け 0-0,4.7
D_1-1,引き分け 1-1,5.0
D_2-2,引き分け 2-2,9.9
D_other,引き分け その他(3得点以上),39.3
A_0-1,ガーナ 0-1,7.8
A_0-2,ガーナ 0-2,14.2
A_1-2,ガーナ 1-2,9.0
A_0-3,ガーナ 0-3,44.9
A_1-3,ガーナ 1-3,25.0
A_2-3,ガーナ 2-3,26.0
A_other,ガーナ その他(4得点以上),44.2
