selection_key,selection_name,odds
H_1-0,ホーム 1-0,10.6
H_2-0,ホーム 2-0,18.5
H_2-1,ホーム 2-1,14.0
H_3-0,ホーム 3-0,45.7
H_3-1,ホーム 3-1,35.3
H_3-2,ホーム 3-2,42.0
H_other,ホーム その他(4得点以上),61.0
D_0-0,引き分け 0-0,8.5
D_1-1,引き分け 1-1,7.7
D_2-2,引き分け 2-2,19.1
D_other,引き分け その他(3得点以上),42.7
A_0-1,アウェイ 0-1,4.3
A_0-2,アウェイ 0-2,3.2
A_1-2,アウェイ 1-2,4.4
A_0-3,アウェイ 0-3,4.6
A_1-3,アウェイ 1-3,6.4
A_2-3,アウェイ 2-3,20.9
A_other,アウェイ その他(4得点以上),5.3
