selection_key,selection_name,odds
H_1-0,ノルウェー 1-0,13.5
H_2-0,ノルウェー 2-0,19.3
H_2-1,ノルウェー 2-1,9.1
H_3-0,ノルウェー 3-0,37.8
H_3-1,ノルウェー 3-1,19.1
H_3-2,ノルウェー 3-2,13.4
H_other,ノルウェー その他(4得点以上),22.9
D_0-0,引き分け 0-0,11.4
D_1-1,引き分け 1-1,6.9
D_2-2,引き分け 2-2,6.9
D_other,引き分け その他(3得点以上),14.8
A_0-1,フランス 0-1,7.7
A_0-2,フランス 0-2,5.9
A_1-2,フランス 1-2,4.9
A_0-3,フランス 0-3,7.6
A_1-3,フランス 1-3,5.3
A_2-3,フランス 2-3,7.0
A_other,フランス その他(4得点以上),6.0
