selection_key,selection_name,odds
H_1-0,ホーム 1-0,15.3
H_2-0,ホーム 2-0,29.8
H_2-1,ホーム 2-1,17.7
H_3-0,ホーム 3-0,81.7
H_3-1,ホーム 3-1,64.6
H_3-2,ホーム 3-2,63.1
H_other,ホーム その他(4得点以上),84.6
D_0-0,引き分け 0-0,9.9
D_1-1,引き分け 1-1,7.8
D_2-2,引き分け 2-2,14.6
D_other,引き分け その他(3得点以上),62.0
A_0-1,アウェイ 0-1,5.9
A_0-2,アウェイ 0-2,3.6
A_1-2,アウェイ 1-2,5.1
A_0-3,アウェイ 0-3,3.4
A_1-3,アウェイ 1-3,5.3
A_2-3,アウェイ 2-3,18.1
A_other,アウェイ その他(4得点以上),3.2
